language_id,stopword,confidence,created_user,last_updated_user,active
100008,আন,2,NULL,NULL,True
100008,তেনেহলে,2,NULL,NULL,True
100008,সকলো,2,NULL,NULL,True
100008,যেন,2,NULL,NULL,True
100008,সকল,2,NULL,NULL,True
100008,সৈতে,2,NULL,NULL,True
100008,মোক,2,NULL,NULL,True
100008,নিজৰ,2,NULL,NULL,True
100008,কৰিছিল,2,NULL,NULL,True
100008,হবলৈ,2,NULL,NULL,True
100008,ঈশ্বৰৰ,2,NULL,NULL,True
100008,যদি,2,NULL,NULL,True
100008,তাত,2,NULL,NULL,True
100008,তোমাৰ,2,NULL,NULL,True
100008,সেই,2,NULL,NULL,True
100008,কৰে,2,NULL,NULL,True
100008,আৰু,2,NULL,NULL,True
100008,আহি,2,NULL,NULL,True
100008,যীচুক,2,NULL,NULL,True
100008,তেন্তে,2,NULL,NULL,True
100008,ধৰিলে,2,NULL,NULL,True
100008,যাতে,2,NULL,NULL,True
100008,কৰিবলৈ,2,NULL,NULL,True
100008,কথা,2,NULL,NULL,True
100008,হে,2,NULL,NULL,True
100008,প্ৰভু,2,NULL,NULL,True
100008,তুমি,2,NULL,NULL,True
100008,সকলে,2,NULL,NULL,True
100008,আপোনালোক,2,NULL,NULL,True
100008,দিলে,2,NULL,NULL,True
100008,নহয়,2,NULL,NULL,True
100008,উত্তৰ,2,NULL,NULL,True
100008,দিয়া,2,NULL,NULL,True
100008,কৰিলে,2,NULL,NULL,True
100008,জনক,2,NULL,NULL,True
100008,যে,2,NULL,NULL,True
100008,তেওঁলোক,2,NULL,NULL,True
100008,কওঁ,2,NULL,NULL,True
100008,তাক,2,NULL,NULL,True
100008,খ্ৰীষ্টৰ,2,NULL,NULL,True
100008,তাৰ,2,NULL,NULL,True
100008,মাজত,2,NULL,NULL,True
100008,তেওঁ,2,NULL,NULL,True
100008,লগত,2,NULL,NULL,True
100008,একো,2,NULL,NULL,True
100008,আমাৰ,2,NULL,NULL,True
100008,তোমালোকে,2,NULL,NULL,True
100008,থকা,2,NULL,NULL,True
100008,হলে,2,NULL,NULL,True
100008,পৰা,2,NULL,NULL,True
100008,দিব,2,NULL,NULL,True
100008,কৰা,2,NULL,NULL,True
100008,যীচুৰ,2,NULL,NULL,True
100008,কিন্তু,2,NULL,NULL,True
100008,পাছত,2,NULL,NULL,True
100008,কিয়নো,2,NULL,NULL,True
100008,জনৰ,2,NULL,NULL,True
100008,সকলোৱে,2,NULL,NULL,True
100008,নিজ,2,NULL,NULL,True
100008,আপোনালোকক,2,NULL,NULL,True
100008,তেতিয়া,2,NULL,NULL,True
100008,ওচৰলৈ,2,NULL,NULL,True
100008,দৰে,2,NULL,NULL,True
100008,কোনো,2,NULL,NULL,True
100008,তোমালোকক,2,NULL,NULL,True
100008,হব,2,NULL,NULL,True
100008,জানো,2,NULL,NULL,True
100008,বাবে,2,NULL,NULL,True
100008,সকলক,2,NULL,NULL,True
100008,আপুনি,2,NULL,NULL,True
100008,হৈ,2,NULL,NULL,True
100008,এতিয়া,2,NULL,NULL,True
100008,গৈ,2,NULL,NULL,True
100008,বিষয়ে,2,NULL,NULL,True
100008,যীচুৱে,2,NULL,NULL,True
100008,কলে,2,NULL,NULL,True
100008,লোকৰ,2,NULL,NULL,True
100008,আছিল,2,NULL,NULL,True
100008,তেওঁৰ,2,NULL,NULL,True
100008,তাতে,2,NULL,NULL,True
100008,তোমালোকৰ,2,NULL,NULL,True
100008,মই,2,NULL,NULL,True
100008,কোনোৱে,2,NULL,NULL,True
100008,জনে,2,NULL,NULL,True
100008,হল,2,NULL,NULL,True
100008,হওক,2,NULL,NULL,True
100008,নিচিনা,2,NULL,NULL,True
100008,হোৱা,2,NULL,NULL,True
100008,কাৰণ,2,NULL,NULL,True
100008,তেওঁলোকে,2,NULL,NULL,True
100008,এতেকে,2,NULL,NULL,True
100008,কৰক,2,NULL,NULL,True
100008,কৰিব,2,NULL,NULL,True
100008,কৰি,2,NULL,NULL,True
100008,মোৰ,2,NULL,NULL,True
100008,যেতিয়া,2,NULL,NULL,True
100008,ইচ্ছা,2,NULL,NULL,True
100008,কোৱা,2,NULL,NULL,True
100008,হৈছে,2,NULL,NULL,True
100008,হয়,2,NULL,NULL,True
100008,এইবোৰ,2,NULL,NULL,True
100008,গল,2,NULL,NULL,True
100008,যি,2,NULL,NULL,True
100008,মানুহ,2,NULL,NULL,True
100008,বা,2,NULL,NULL,True
100008,নাই,2,NULL,NULL,True
100008,আমি,2,NULL,NULL,True
100008,আগত,2,NULL,NULL,True
100008,তোমাক,2,NULL,NULL,True
100008,মাজৰ,2,NULL,NULL,True
100008,দ্বাৰাই,2,NULL,NULL,True
100008,বিষয়ে,2,NULL,NULL,True
100008,তেতিয়া,2,NULL,NULL,True
100008,আপোনালোকৰ,2,NULL,NULL,True
100008,ওপৰত,2,NULL,NULL,True
100008,তেওঁক,2,NULL,NULL,True
100008,কাৰণে,2,NULL,NULL,True
100008,এক,2,NULL,NULL,True
100008,এনে,2,NULL,NULL,True
100008,এটা,2,NULL,NULL,True
100008,দি,2,NULL,NULL,True
100008,লৈ,2,NULL,NULL,True
100008,কি,2,NULL,NULL,True
100008,কৰোঁ,2,NULL,NULL,True
100008,লোক,2,NULL,NULL,True
100008,যেনেকৈ,2,NULL,NULL,True
100008,আহিল,2,NULL,NULL,True
100008,তেওঁলোকক,2,NULL,NULL,True
100008,প্ৰেম,2,NULL,NULL,True
100008,এজন,2,NULL,NULL,True
100008,বুলি,2,NULL,NULL,True
100008,তেওঁলোকৰ,2,NULL,NULL,True
100008,আপোনালোকে,2,NULL,NULL,True
100008,সকলৰ,2,NULL,NULL,True
100008,ঈশ্বৰে,2,NULL,NULL,True
100008,আমাক,2,NULL,NULL,True
